product_id,brand_name,ingredient_type,category,sub_category,form_factor,serving_size,serving_unit,servings_total,calories,protein,carbs,sugars,fats,Trans Fat,Saturated Fat,Dietary Fiber,ingredients,intake_timing,product_name,sensory_tags,functional_tags,feature_tags,allergens,
REDCON_ISOTOPE_CHOCOLATE,Redcon1,주원료,프로틴,WPI,파우더,31.3,g,71,120,25,2,null,1,null,0.5,1,"[ { ""ingredient"": ""Whey Protein Isolate"", ""amount"": null, ""unit"": null }, { ""ingredient"": ""Hydrolyzed Whey Protein Isolate"", ""amount"": null, ""unit"": null }, { ""ingredient"": ""Peanut Flour"", ""amount"": null, ""unit"": null }, { ""ingredient"": ""Cocoa Powder"", ""amount"": null, ""unit"": null } ]",['운동 후'],레드콘1 ISOTOPE 초콜렛,"[ ""단맛"", ""초콜릿"", ""초콜렛맛"" ]","[ ""근육 성장"", ""근회복"", ""빠른 단백질 흡수"" ]","[ ""분리유청단백(WPI) 100% 사용"", ""유당 프리"", ""글루텐 프리"", ""저지방"", ""저탄수화물"" ]","[ ""우유"", ""대두"" ]",
REDCON_ISOTOPE_COOKIEANDCREAM,Redcon1,주원료,프로틴,WPI,파우더,32.4,g,71,120,25,2,1,1,null,0.5,1,"[ { ""ingredient"": ""Whey Protein Isolate"", ""amount"": null, ""unit"": null }, { ""ingredient"": ""Hydrolyzed Whey Protein Isolate"", ""amount"": null, ""unit"": null }, { ""ingredient"": ""Peanut Flour"", ""amount"": null, ""unit"": null }, { ""ingredient"": ""Cocoa Powder"", ""amount"": null, ""unit"": null } ]",['운동 후'],레드콘1 ISOTOPE 쿠키앤크림,"[ ""단맛"", ""베이커리"", ""쿠키앤크림맛"" ]","[ ""근육 성장"", ""근회복"", ""빠른 단백질 흡수"" ]","[ ""분리유청단백(WPI) 100% 사용"", ""유당 프리"", ""글루텐 프리"", ""저지방"", ""저탄수화물"" ]","[ ""우유"", ""대두"" ]",
REDCON_ISOTOPE_OATMEALCHOCOLATECHIP,Redcon1,주원료,프로틴,WPC,파우더,32.5,g,30,120,24,3,1,1.5,null,1,null,"[ { ""ingredient"": ""WHOLE FOOD PROTEIN BLEND"", ""amount"": null, ""unit"": null, ""details"": [ ""BEEF PROTEIN ISOLATE"", ""PEA PROTEIN"", ""BROWN RICE PROTEIN"", ""CHICKEN PROTEIN"", ""EGG ALBUMIN"", ""SALMON PROTEIN"" ] }, { ""ingredient"": ""MILK POWDER"", ""amount"": null, ""unit"": null }, { ""ingredient"": ""MEDIUM CHAIN TRIGLYCERIDE OIL POWDER"", ""amount"": null, ""unit"": null }, { ""ingredient"": ""COOKIE CRUMBS"", ""amount"": null, ""unit"": null, ""details"": [ ""RICE FLOUR"", ""SUGAR"", ""TAPIOCA STARCH"", ""PALM OIL"", ""COCOA (PROCESSED WITH ALKALI)"", ""CORN STARCH"" ] } ]",['운동 후'],MRE 라이트 프로틴 오트밀 초콜릿 칩,"[ ""단맛"", ""베이커리"", ""오트밀맛"", ""초코칩맛"" ]","[ ""식사 대용"", ""근육 성장"", ""근회복"", ""체중 조절"" ]","[ ""홀푸드 기반 단백질 (소고기, 연어, 계란, 닭고기 등)"", ""유청 단백질 미포함 (No Whey)"", ""저탄수화물"", ""MCT 오일 함유"" ]","[ ""우유"", ""계란"", ""생선(연어)"", ""견과류(코코넛)"", ""대두"", ""땅콩"", ""밀"" ]",
REDCON_ISOTOPE_PEANUTBUTTERCHOCOLATE,Redcon1,주원료,프로틴,WPI,파우더,34.1,g,71,130,25,4,1,1,null,0.5,1,"[ { ""ingredient"": ""Whey Protein Isolate"", ""amount"": null, ""unit"": null }, { ""ingredient"": ""Hydrolyzed Whey Protein Isolate"", ""amount"": null, ""unit"": null }, { ""ingredient"": ""Peanut Flour"", ""amount"": null, ""unit"": null }, { ""ingredient"": ""Cocoa Powder"", ""amount"": null, ""unit"": null } ]",['운동 후'],레드콘1 ISOTOPE 피넛버터초콜렛,"[ ""단맛"", ""초콜릿"", ""견과류"", ""땅콩버터맛"", ""초코맛"" ]","[ ""근육 성장"", ""근회복"", ""빠른 단백질 흡수"" ]","[ ""분리유청단백(WPI) 100% 사용"", ""유당 프리"", ""글루텐 프리"", ""저지방"", ""저탄수화물"" ]","[ ""우유"", ""대두"" ]",
REDCON_ISOTOPE_VANILLAMILKSHAKE,Redcon1,주원료,프로틴,WPC,파우더,31.5,g,30,130,24,4,2,2,null,1,1,"[ { ""ingredient"": ""WHOLE FOOD PROTEIN BLEND"", ""amount"": null, ""unit"": null, ""details"": [ ""BEEF PROTEIN ISOLATE"", ""PEA PROTEIN"", ""BROWN RICE PROTEIN"", ""CHICKEN PROTEIN"", ""EGG ALBUMIN"", ""SALMON PROTEIN"", ""MILK POWDER"" ] }, { ""ingredient"": ""MEDIUM CHAIN TRIGLYCERIDE (MCT) OIL POWDER"", ""amount"": null, ""unit"": null }, { ""ingredient"": ""CORN STARCH"", ""amount"": null, ""unit"": null } ]",['운동 후'],MRE 라이트 프로틴 바닐라쉐이크,"[ ""단맛"", ""바닐라맛"", ""밀크쉐이크맛"" ]","[ ""식사 대용"", ""근육 성장"", ""근회복"", ""체중 조절"" ]","[ ""홀푸드 기반 단백질 (소고기, 연어, 계란, 닭고기 등)"", ""유청 단백질 미포함 (No Whey)"", ""저탄수화물"", ""MCT 오일 함유"" ]","[ ""우유"", ""계란"", ""생선(연어)"", ""견과류(코코넛)"", ""대두"", ""땅콩"", ""밀"" ]",
REDCON_LIGHTPROTEIN_FUDGEBROWNIE,Redcon1,주원료,프로틴,WPC,파우더,29,g,30,130,24,3,2,2,null,2,2,"[ { ""ingredient"": ""WHOLE FOOD PROTEIN BLEND"", ""amount"": null, ""unit"": null, ""details"": [ ""BEEF PROTEIN ISOLATE"", ""PEA PROTEIN"", ""CHICKEN PROTEIN"", ""EGG ALBUMIN"", ""SALMON PROTEIN"", ""BROWN RICE PROTEIN"" ] }, { ""ingredient"": ""MILK POWDER"", ""amount"": null, ""unit"": null }, { ""ingredient"": ""COCOA (PROCESSED WITH ALKALI)"", ""amount"": null, ""unit"": null }, { ""ingredient"": ""MEDIUM CHAIN TRIGLYCERIDE OIL POWDER"", ""amount"": null, ""unit"": null } ]",['운동 후'],MRE 라이트 프로틴 퍼지 브라우니,"[ ""단맛"", ""초콜릿"", ""베이커리"", ""브라우니맛"" ]","[ ""식사 대용"", ""근육 성장"", ""근회복"", ""체중 조절"" ]","[ ""홀푸드 기반 단백질 (소고기, 연어, 계란, 닭고기 등)"", ""유청 단백질 미포함 (No Whey)"", ""저탄수화물"", ""MCT 오일 함유"" ]","[ ""우유"", ""계란"", ""생선(연어)"", ""견과류(코코넛)"", ""대두"", ""땅콩"", ""밀"" ]",
RYSE_LODEDPROTEIN_BLUEBERRYMUFFIN,RYSE,주원료,프로틴,WPC/WPI,파우더,34.9,g,54,140,25,4,2,2.5,null,1.5,1,"[ { ""ingredient"": ""Instantiated Whey Protein Isolate"", ""amount"": null, ""unit"": null }, { ""ingredient"": ""Instantiated Whey Protein Concentrate"", ""amount"": null, ""unit"": null }, { ""ingredient"": ""Medium Chain Triglyceride Powder"", ""amount"": null, ""unit"": null }, { ""ingredient"": ""Sodium Caseinate"", ""amount"": null, ""unit"": null }, { ""ingredient"": ""Organic Agave Inulin"", ""amount"": null, ""unit"": null }, { ""ingredient"": ""Blueberry Pieces"", ""amount"": null, ""unit"": null }, { ""ingredient"": ""Pink Himalayan Sea Salt"", ""amount"": null, ""unit"": null } ]",['운동 후'],라이즈 로디드 프로틴 블루베리머핀,"[ ""과일맛"", ""단맛"", ""베이커리"", ""블루베리머핀맛"" ]","[ ""근육 성장"", ""근회복"", ""단백질 보충"" ]","[ ""WPI/WPC 혼합 단백질"", ""프리바이오틱 섬유질 함유"", ""MCT 오일 함유"" ]","[ ""우유"", ""대두"" ]",
RYSE_LODEDPROTEIN_CHOCOLATECOOKIEBLAST,RYSE,주원료,프로틴,WPC/WPI,파우더,39.1,g,54,150,25,6,1,3,null,2,3,"[ { ""ingredient"": ""Instantiated Whey Protein Isolate"", ""amount"": null, ""unit"": null }, { ""ingredient"": ""Instantiated Whey Protein Concentrate"", ""amount"": null, ""unit"": null }, { ""ingredient"": ""Alkalized Black Cocoa Powder"", ""amount"": null, ""unit"": null }, { ""ingredient"": ""Medium Chain Triglyceride Powder (MCT Powder)"", ""amount"": null, ""unit"": null }, { ""ingredient"": ""Organic Agave Inulin"", ""amount"": null, ""unit"": null }, { ""ingredient"": ""Cocoa Butter Powder (as goCocoa®)"", ""amount"": null, ""unit"": null } ]",['운동 후'],라이즈 로디드 프로틴 초콜릿쿠키블라스트,"[ ""단맛"", ""초콜릿"", ""베이커리"", ""초코쿠키맛"" ]","[ ""근육 성장"", ""근회복"", ""단백질 보충"" ]","[ ""WPI/WPC 혼합 단백질"", ""프리바이오틱 섬유질 함유"", ""MCT 오일 함유"" ]","[ ""우유"", ""대두"" ]",
RYSE_LODEDPROTEIN_CINNAMONTOAST,RYSE,주원료,프로틴,WPC/WPI,파우더,33.6,g,54,130,25,3,1,2.5,null,1.5,1,"[ { ""ingredient"": ""Instantiated Whey Protein Isolate"", ""amount"": null, ""unit"": null }, { ""ingredient"": ""Instantiated Whey Protein Concentrate"", ""amount"": null, ""unit"": null }, { ""ingredient"": ""Medium Chain Triglyceride Powder"", ""amount"": null, ""unit"": null }, { ""ingredient"": ""Organic Agave Inulin"", ""amount"": null, ""unit"": null }, { ""ingredient"": ""Sodium Caseinate"", ""amount"": null, ""unit"": null }, { ""ingredient"": ""Cinnamon"", ""amount"": null, ""unit"": null } ]",['운동 후'],라이즈 로디드 프로틴 시나몬토스트,"[ ""단맛"", ""시리얼"", ""향신료"", ""시나몬맛"", ""토스트맛"" ]","[ ""근육 성장"", ""근회복"", ""단백질 보충"" ]","[ ""WPI/WPC 혼합 단백질"", ""프리바이오틱 섬유질 함유"", ""MCT 오일 함유"" ]","[ ""우유"", ""대두"" ]",
SAMDAE_NEWWPI_CREAMCASTELLA,삼대오백,주원료,프로틴,WPI,파우더,35,g,28,135,20,12,2,0.9,null,0.6,null,"[ { ""ingredient"": ""분리유청단백(WPI)"", ""amount"": null, ""unit"": null }, { ""ingredient"": ""가공유크림"", ""amount"": null, ""unit"": null }, { ""ingredient"": ""코코아분말"", ""amount"": null, ""unit"": null }, { ""ingredient"": ""카제인나트륨"", ""amount"": null, ""unit"": null }, { ""ingredient"": ""프락토올리고당"", ""amount"": null, ""unit"": null }, { ""ingredient"": ""멀티비타민미네랄혼합제제"", ""amount"": null, ""unit"": null }, { ""ingredient"": ""히알루론산"", ""amount"": null, ""unit"": null }, { ""ingredient"": ""크롬혼합제제"", ""amount"": null, ""unit"": null }, { ""ingredient"": ""L-아스파탐"", ""amount"": null, ""unit"": null } ]",['운동 후'],삼대오백 뉴클래식WPI 생크림카스테라,"[ ""단맛"", ""베이커리"", ""생크림맛"", ""카스테라맛"" ]","[ ""근육 성장"", ""근회복"", ""빠른 단백질 흡수"" ]","[ ""분리유청단백(WPI) 사용"", ""유당 제거"", ""HACCP 인증"" ]","[ ""우유"", ""대두"", ""밀"" ]",
SAMDAE_NEWWPI_MILKCARAMEL,삼대오백,주원료,프로틴,WPI,파우더,35,g,28,135,20,11,0.8,1,null,0.7,null,"[ { ""ingredient"": ""분리유청단백(WPI)"", ""amount"": null, ""unit"": null }, { ""ingredient"": ""유청단백"", ""amount"": null, ""unit"": null }, { ""ingredient"": ""L-아르기닌"", ""amount"": null, ""unit"": null }, { ""ingredient"": ""히알루론산"", ""amount"": null, ""unit"": null }, { ""ingredient"": ""비타민C"", ""amount"": null, ""unit"": null }, { ""ingredient"": ""L-아스파탐"", ""amount"": null, ""unit"": null }, { ""ingredient"": ""페닐알라닌"", ""amount"": null, ""unit"": null } ]",['운동 후'],삼대오백 뉴클래식WPI 밀크캬라멜,"[ ""단맛"", ""캐러멜/사탕"", ""밀크카라멜맛"" ]","[ ""근육 성장"", ""근회복"", ""빠른 단백질 흡수"" ]","[ ""분리유청단백(WPI) 사용"", ""유당 제거"", ""HACCP 인증"" ]","[ ""우유"", ""대두"", ""밀"" ]",
